filename,wound_type,healing_time_category,days_to_cure
mal-0001.jpg,malignant_wound,moderate_healing,30
mal-0002.jpg,malignant_wound,moderate_healing,30
mal-0003.jpg,malignant_wound,moderate_healing,30
mal-0004.jpg,malignant_wound,moderate_healing,30
mal-0005.jpg,malignant_wound,moderate_healing,30
mal-0006.jpg,malignant_wound,moderate_healing,30
mal-0007.jpg,malignant_wound,moderate_healing,30
mal-0014.jpg,malignant_wound,moderate_healing,30
mal-008.jpg,malignant_wound,moderate_healing,30
mal-0001.jpg,malignant_wound,moderate_healing,30
mal-0002.jpg,malignant_wound,moderate_healing,30
mal-0003.jpg,malignant_wound,moderate_healing,30
mal-0004.jpg,malignant_wound,moderate_healing,30
mal-0005.jpg,malignant_wound,moderate_healing,30
mal-0006.jpg,malignant_wound,moderate_healing,30
mal-0007.jpg,malignant_wound,moderate_healing,30
mal-0014.jpg,malignant_wound,moderate_healing,30
mal-008.jpg,malignant_wound,moderate_healing,30
