filename,wound_type,healing_time_category,days_to_cure
dehisced-surgical-wound-1.jpg,abdominal_wound,moderate_healing,30
dehisced-surgical-wound-10.jpg,abdominal_wound,moderate_healing,30
dehisced-surgical-wound-11.jpg,abdominal_wound,moderate_healing,30
dehisced-surgical-wound-2.jpg,abdominal_wound,moderate_healing,30
dehisced-surgical-wound-3.jpg,abdominal_wound,moderate_healing,30
dehisced-surgical-wound-4.jpg,abdominal_wound,moderate_healing,30
dehisced-surgical-wound-5.jpg,abdominal_wound,moderate_healing,30
dehisced-surgical-wound-6.jpg,abdominal_wound,moderate_healing,30
dehisced-surgical-wound-7.jpg,abdominal_wound,moderate_healing,30
dehisced-surgical-wound-8.jpg,abdominal_wound,moderate_healing,30
dehisced-surgical-wound-9.jpg,abdominal_wound,moderate_healing,30
dehisced-surgical-wound.jpg,abdominal_wound,moderate_healing,30
dehisced-surgical-wound-1.jpg,abdominal_wound,moderate_healing,30
dehisced-surgical-wound-10.jpg,abdominal_wound,moderate_healing,30
dehisced-surgical-wound-11.jpg,abdominal_wound,moderate_healing,30
dehisced-surgical-wound-2.jpg,abdominal_wound,moderate_healing,30
dehisced-surgical-wound-3.jpg,abdominal_wound,moderate_healing,30
dehisced-surgical-wound-4.jpg,abdominal_wound,moderate_healing,30
dehisced-surgical-wound-5.jpg,abdominal_wound,moderate_healing,30
dehisced-surgical-wound-6.jpg,abdominal_wound,moderate_healing,30
dehisced-surgical-wound-7.jpg,abdominal_wound,moderate_healing,30
dehisced-surgical-wound-8.jpg,abdominal_wound,moderate_healing,30
dehisced-surgical-wound-9.jpg,abdominal_wound,moderate_healing,30
dehisced-surgical-wound.jpg,abdominal_wound,moderate_healing,30
