filename,wound_type,healing_time_category,days_to_cure
case-1-2-showing-extent-of-oedema-2.jpg,leg_ulcer,moderate_healing,30
case-1-3-inadequately-bandaged.jpg,leg_ulcer,moderate_healing,30
case-1-4-dressed-with-compression-bandage.jpg,leg_ulcer,moderate_healing,30
case-1-5-oedema-starting-to-reduce-1-oedema-starting-to-reduce.jpg,leg_ulcer,moderate_healing,30
case-1-skin-reaction-to-soframycin-tulle-.jpg,leg_ulcer,moderate_healing,30
franki-chamaki-682112-unsplash.jpg,leg_ulcer,moderate_healing,30
gravitational-ulcers.jpg,leg_ulcer,moderate_healing,30
healing-venous-leg-ulcers-with-skin-staining.jpg,leg_ulcer,moderate_healing,30
healingn-leg-ulcers-0114.jpg,leg_ulcer,moderate_healing,30
ischaemic-leg-ulcer-with-tendon-visible-1.jpg,leg_ulcer,moderate_healing,30
ischaemic-leg-ulcer-with-tendon-visible.jpg,leg_ulcer,moderate_healing,30
leg-ulcer-case-2-1.jpg,leg_ulcer,moderate_healing,30
leg-ulcer-case-2-10.jpg,leg_ulcer,moderate_healing,30
leg-ulcer-case-2-11.jpg,leg_ulcer,moderate_healing,30
leg-ulcer-case-2-12.jpg,leg_ulcer,moderate_healing,30
leg-ulcer-case-2-13.jpg,leg_ulcer,moderate_healing,30
leg-ulcer-case-2-14.jpg,leg_ulcer,moderate_healing,30
leg-ulcer-case-2-15.jpg,leg_ulcer,moderate_healing,30
leg-ulcer-case-2-2.jpg,leg_ulcer,moderate_healing,30
leg-ulcer-case-2-3.jpg,leg_ulcer,moderate_healing,30
leg-ulcer-case-2-4.jpg,leg_ulcer,moderate_healing,30
leg-ulcer-case-2-5.jpg,leg_ulcer,moderate_healing,30
leg-ulcer-case-2-6.jpg,leg_ulcer,moderate_healing,30
leg-ulcer-case-2-7.jpg,leg_ulcer,moderate_healing,30
leg-ulcer-case-2-8.jpg,leg_ulcer,moderate_healing,30
leg-ulcer-case-2-9.jpg,leg_ulcer,moderate_healing,30
leg-ulcer-case-2.jpg,leg_ulcer,moderate_healing,30
leg-ulcer-case-3-1.jpg,leg_ulcer,moderate_healing,30
leg-ulcer-case-3-10.jpg,leg_ulcer,moderate_healing,30
leg-ulcer-case-3-11.jpg,leg_ulcer,moderate_healing,30
leg-ulcer-case-3-2.jpg,leg_ulcer,moderate_healing,30
leg-ulcer-case-3-3.jpg,leg_ulcer,moderate_healing,30
leg-ulcer-case-3-4.jpg,leg_ulcer,moderate_healing,30
leg-ulcer-case-3-5.jpg,leg_ulcer,moderate_healing,30
leg-ulcer-case-3-6.jpg,leg_ulcer,moderate_healing,30
